Step,population,H_N,H_E,avg_well_being,L_t,Psi_inst,Theta_tech,U_sys,integral_U_sys,resource_level,constraint_level,max_constraint_level,ai_generation,trust_level,cumulative_drift,system_resilience
0,197,0.02580674913613286,0.25,0.6315904915822967,0.0020550154127917694,0.4,0.4,8.164191264819367,8.164191264819367,0.5,0.2,0.2,1,0.0,0.04547406379395897,1.0
1,202,0.06024060620631427,0.07499999999999998,0.6471340871138009,0.031892605633255675,0.6,1.35,10.471646118475903,18.635837383295268,0.9,0.0,0.0,2,0.0,0.11327308808468528,1.0
2,203,0.2314811556463885,0.11249999999999998,0.6617408956109773,0.31484346731322843,1.0,2.025,33.02886749738114,51.66470488067641,0.9,0.0,0.0,3,0.0,0.03580623842905749,1.0
3,207,0.15770978169204167,0.3374999999999999,0.6672699126792302,0.29407918586584475,1.0,2.7,31.289740370886825,82.95444525156324,0.8,0.0,0.0,4,0.0,0.05323997818961442,1.0
4,205,0.03801716182666729,0.25312499999999993,0.6805866742605229,0.12083550013886993,1.0,4.55625,17.352844538655294,100.30728979021853,0.9,0.0,0.0,5,0.0,0.14440587985525505,1.0
5,209,0.18387521720051925,0.3796874999999999,0.6925180739502965,0.9094302720434112,1.0,6.8343750000000005,80.36390462740107,180.6711944176196,0.9,0.0,0.0,6,0.0,0.0796322994460133,1.0
6,207,0.041472403073013475,0.3796874999999999,0.703573123731289,0.206399003661275,1.0,6.8343750000000005,24.045650441121683,204.7168448587413,0.9,0.0,0.0,6,0.0,0.1335231601319387,1.0
7,206,0.11179106964598294,0.3796874999999999,0.7163979156685798,0.5637641489740794,1.0,6.8343750000000005,52.55993671523283,257.2767815739741,0.9,0.0,0.0,6,0.0,0.22976331369163336,1.0
8,201,0.05809618873054099,0.5695312499999998,0.7285210597012906,0.4092195389870229,1.0,9.620564308219542,40.12203584080878,297.3988174147829,0.9,0.0,0.0,7,0.0,0.13497187676924194,1.0
9,206,0.04668722188770109,0.5695312499999998,0.7365466939351655,0.34660515435241046,1.0,9.785870752984067,35.03936969168642,332.43818710646934,0.9,0.0,0.0,7,0.0,0.4289531416343561,1.0
10,202,0.19994437765369152,0.5695312499999998,0.7470470409450711,1.508753629795127,1.0,10.000916651351233,127.93850556981637,460.3766926762857,0.9,0.0,0.0,7,0.0,0.5126988971482339,1.0
11,204,0.09145400631022087,0.5695312499999998,0.756799615406533,0.7200406598297275,1.0,10.199366820133081,64.7694405867752,525.1461332630608,0.9,0.0,0.0,7,0.0,0.6257050138607692,1.0
12,212,0.20845041957670776,0.5695312499999998,0.7666782270059063,1.7366481279501755,1.0,10.2515625,146.0266797468433,671.1728130099042,0.9,0.0,0.0,7,0.0,0.629077671899866,1.0
13,217,0.22189897542167386,0.5695312499999998,0.7730917086708549,1.9081218928677393,1.0,10.2515625,159.67396000474406,830.8467730146483,0.9,0.0,0.0,7,0.0,0.7940890867333357,1.0
14,215,0.054625250318290804,0.5695312499999998,0.7785925537720964,0.46870783582502734,1.0,10.2515625,44.45095489409733,875.2977279087456,0.9,0.0,0.0,7,0.0,1.0669116406127594,1.0
15,220,0.033178634932906494,0.5695312499999998,0.7874687911695325,0.2946284043714717,1.0,10.2515625,30.45534241378322,905.7530703225289,0.9,0.0,0.0,7,0.0,1.0865654100316204,1.0
16,226,0.13396856238255242,0.5695312499999998,0.7866582653210773,1.2208365258587262,1.0,10.2515625,104.48351614130341,1010.2365864638323,0.9,0.0,0.0,7,0.0,1.151180878963979,1.0
17,225,0.17796892207837936,0.5695312499999998,0.7950270858919746,1.6318065843790521,1.0,10.2515625,137.29327273145557,1147.5298591952878,0.9,0.0,0.0,7,0.0,1.1593221694996545,1.0
18,225,0.10763453040311508,0.5695312499999998,0.7987179057597731,0.9914883764958182,1.0,10.2515625,86.00067580715712,1233.530535002445,0.9,0.0,0.0,7,0.0,1.418343063022176,1.0
19,236,0.3242471491334596,0.5695312499999998,0.7928446230251732,3.1098276643301013,1.0,10.2515625,255.40122575605366,1488.9317607584987,0.9,0.0,0.0,7,0.0,1.6356841989883857,1.0
20,252,0.19219664656758634,0.5695312499999998,0.7871154812452077,1.9540913805636055,1.0,10.2515625,162.87651957183584,1651.8082803303346,0.9,0.0,0.0,7,0.0,1.6774914479197787,1.0
21,256,0.3076092710716933,0.5695312499999998,0.7903648672093271,3.190267363281496,1.0,10.2515625,261.705358981624,1913.5136393119585,0.9,0.0,0.0,7,0.0,1.7493080950882183,1.0
