Step,population,H_N,H_E,avg_well_being,L_t,Psi_inst,Theta_tech,U_sys,integral_U_sys,resource_level,constraint_level,max_constraint_level,ai_generation,trust_level,cumulative_drift,system_resilience
0,198,0.14080265093364708,0.25,0.631916303647947,0.011274974184269338,0.4,0.4,8.90194506756194,8.90194506756194,0.5,0.2,0.2,1,0.0,0.002009708045153393,1.0
1,207,0.05615505426215424,0.15449999999999997,0.6332283543048216,0.026200667965742122,0.97,0.9349350000000001,10.016316315532714,18.918261383094652,0.794,0.21500000000000002,0.21500000000000002,2,0.0,0.09948811967071687,1.0
2,215,0.028830551352573248,0.11249999999999998,0.6484520512299169,0.023197392121400994,0.57,2.025,9.697138215518882,28.615399598613536,0.9,0.0,0.0,3,0.0,0.024490380911892994,1.0
3,211,0.14724794759186824,0.16874999999999996,0.664138917504527,0.31338407704358073,1.0,3.0375,32.834078101660594,61.44947770027413,0.9,0.0,0.0,4,0.0,0.10732364509706038,1.0
4,213,0.13138212283099077,0.25312499999999993,0.6757123445740748,0.4307797514349239,1.0,4.55625,42.14843268103848,103.5979103813126,0.9,0.0,0.0,5,0.0,0.032672618853330566,1.0
5,208,0.390522568841119,0.3796874999999999,0.684891094617801,1.9010774075702628,1.0,6.8343750000000005,159.6956146975604,263.293525078873,0.9,0.0,0.0,6,0.0,0.006406439742632336,1.0
6,213,0.14571867359560128,0.3796874999999999,0.6926212204912406,0.734614362848989,1.0,6.8343750000000005,66.30291543356861,329.59644051244163,0.9,0.0,0.0,6,0.0,0.013087144897124994,1.0
7,212,0.1847636881394457,0.3796874999999999,0.7051736743628537,0.9438813033481577,1.0,6.8343750000000005,82.96929222210298,412.5657327345446,0.9,0.0,0.0,6,0.0,0.10566924155178353,1.0
8,215,0.10915898946461788,0.5695312499999998,0.7157822511728502,0.7858953042635558,1.0,9.356551186638372,70.25610659600873,482.82183933055336,0.9,0.0,0.0,7,0.0,0.1351209779243442,1.0
9,213,0.26309278624161686,0.5695312499999998,0.7251333426110015,1.9404597341769367,1.0,9.55054625220861,162.54773504276076,645.3695743733141,0.9,0.0,0.0,7,0.0,0.2526903477270636,1.0
10,220,0.058558759246536814,0.5695312499999998,0.7329169577691778,0.4584717391097094,1.0,9.711207831083033,43.91594084302624,689.2855152163403,0.9,0.0,0.0,7,0.0,0.26725502898677195,1.0
11,219,0.024058159304921625,0.5695312499999998,0.7429919443788121,0.1941271690938317,1.0,9.91803646714994,22.696242055137866,711.9817572714782,0.9,0.0,0.0,7,0.0,0.44148064568331624,1.0
12,224,0.14043346719010727,0.5695312499999998,0.7491683866130018,1.1835400395308362,1.0,10.04418888166844,101.77804667872317,813.7598039502013,0.9,0.0,0.0,7,0.0,0.5586199641870387,1.0
13,223,0.08087500438342016,0.5695312499999998,0.7548889793221039,0.6916574526860099,1.0,10.160586820017654,62.356836713824734,876.116640664026,0.9,0.0,0.0,7,0.0,0.7039316252021878,1.0
14,222,0.07905045848300535,0.5695312499999998,0.7632966248078852,0.686611032935201,1.0,10.2515625,61.88321850365498,937.999859167681,0.9,0.0,0.0,7,0.0,0.8375659785258246,1.0
15,217,0.09478091227006473,0.5695312499999998,0.7685673326324923,0.8102566565577979,1.0,10.2515625,71.70567628538647,1009.7055354530676,0.9,0.0,0.0,7,0.0,0.9427926675667019,1.0
16,216,0.10055946130590165,0.5695312499999998,0.7758838371336471,0.8638403028305666,1.0,10.2515625,75.92385266428371,1085.6293881173513,0.9,0.0,0.0,7,0.0,0.991228323480153,1.0
17,223,0.32095097287980134,0.5695312499999998,0.777484585749719,2.8523014005830003,1.0,10.2515625,234.9328183976515,1320.5622065150028,0.9,0.0,0.0,7,0.0,1.324121499406401,1.0
18,223,0.13002098090402167,0.5695312499999998,0.7840106161272483,1.165199561973379,1.0,10.2515625,99.89758067447043,1420.4597871894732,0.9,0.0,0.0,7,0.0,1.5861375413767922,1.0
19,222,0.08083918160294479,0.5695312499999998,0.7870060681750185,0.7239574334319633,1.0,10.2515625,64.53172633723223,1484.9915135267054,0.9,0.0,0.0,7,0.0,1.7276193358276641,1.0
20,222,0.06949218904784807,0.5695312499999998,0.7912666970408554,0.6257083094287939,1.0,10.2515625,56.60596440596866,1541.597477932674,0.9,0.0,0.0,7,0.0,1.8016938255989328,1.0
21,223,0.25803143182995547,0.5695312499999998,0.7924885373610584,2.3373865073285645,1.0,10.2515625,193.47499853096335,1735.0724764636375,0.9,0.0,0.0,7,0.0,1.8960023047925776,1.0
22,230,0.4073111059761623,0.5695312499999998,0.7908265850872254,3.7974793120581203,1.0,10.2515625,310.21781507489277,2045.2902915385303,0.9,0.0,0.0,7,0.0,2.0583856409797483,1.0
23,233,0.604856348454148,0.5695312499999998,0.7926835046233692,5.726220312987661,1.0,10.2515625,464.4531081254121,2509.7433996639425,0.9,0.0,0.0,7,0.0,2.0843369533362197,1.0
24,233,0.2817121921584358,0.5695312499999998,0.8047067291417045,2.7074426453624896,1.0,10.2515625,222.88779326672366,2732.631192930666,0.9,0.0,0.0,7,0.0,2.2189303038375012,1.0
25,243,0.0812986381791787,0.5695312499999998,0.8009290437490173,0.8110425795077987,1.0,10.2515625,71.11321910603328,2803.7444120366995,0.9,0.0,0.0,7,0.0,2.3061020648308532,1.0
26,250,0.13515135092074446,0.5695312499999998,0.8000544392208249,1.3856068037010472,1.0,10.2515625,117.01633879995823,2920.7607508366577,0.9,0.0,0.0,7,0.0,2.4891350217793278,1.0
27,247,0.2582459511460331,0.5695312499999998,0.8029711410328139,2.6253697658549013,1.0,10.2515625,216.13595182507925,3136.896702661737,0.9,0.0,0.0,7,0.0,2.6380925712827703,1.0
28,244,0.05307689231408325,0.5695312499999998,0.8069415261565805,0.5356701504264276,1.0,10.2515625,48.89927396505064,3185.7959766267877,0.9,0.0,0.0,7,0.0,3.0073989792988267,1.0
29,245,0.12171695144348212,0.5695312499999998,0.8086607719045226,1.2360715051370208,1.0,10.2515625,104.87122140213974,3290.6671980289275,0.9,0.0,0.0,7,0.0,3.1796628448830875,1.0
30,247,0.08616149626848345,0.5695312499999998,0.8117417169859953,0.8854990903778144,1.0,10.2515625,76.76586560621396,3367.4330636351415,0.9,0.0,0.0,7,0.0,3.211108462522315,1.0
31,256,0.027549186483907806,0.5695312499999998,0.8058914020347525,0.29133008437312596,1.0,10.2515625,29.173301353245545,3396.606364988387,0.9,0.0,0.0,7,0.0,3.3184736350715385,1.0
32,260,0.031533371747946064,0.5695312499999998,0.8043283474104297,0.3380159562466005,1.0,10.2515625,32.84979608184319,3429.4561610702303,0.9,0.0,0.0,7,0.0,3.5362270173658463,1.0
33,265,0.027255235539131437,0.5695312499999998,0.799683045147543,0.2960559336704313,1.0,10.2515625,29.43517019943019,3458.8913312696604,0.9,0.0,0.0,7,0.0,3.538165095077808,1.0
34,279,0.020848191009556972,0.5695312499999998,0.7931247734420062,0.2364689724115087,1.0,10.2515625,24.610926380998713,3483.502257650659,0.9,0.0,0.0,7,0.0,3.6589575542762547,1.0
35,279,0.10971332003417614,0.5695312499999998,0.7895062405352439,1.2387372458942922,1.0,10.2515625,104.73581878392217,3588.238076434581,0.9,0.0,0.0,7,0.0,3.7285196859126963,1.0
36,279,0.05170113948391132,0.5695312499999998,0.7915739153160307,0.5852694574435139,1.0,10.2515625,52.402299228160516,3640.640375662742,0.9,0.0,0.0,7,0.0,3.7670574224170768,1.0
37,285,0.014812669338564217,0.5695312499999998,0.7863615486920635,0.17016119454246614,1.0,10.2515625,19.137950127556675,3659.7783257902984,0.9,0.0,0.0,7,0.0,3.7882624169861057,1.0
38,287,0.031060677449447287,0.5695312499999998,0.7849883423823955,0.3586873791337088,1.0,10.2515625,34.16517164789122,3693.9434974381898,0.9,0.0,0.0,7,0.0,3.86076098723577,1.0
39,282,0.20413415829129658,0.5695312499999998,0.7899835650485987,2.3310034434712272,1.0,10.2515625,191.89601659250627,3885.839514030696,0.9,0.0,0.0,7,0.0,3.8919382817682697,1.0
40,277,0.08384300733153563,0.5695312499999998,0.8003029518985234,0.9527108328423846,1.0,10.2515625,81.578765161826,3967.4182791925223,0.9,0.0,0.0,7,0.0,3.984667977981329,1.0
41,280,0.07407383566899972,0.5695312499999998,0.8004623892814139,0.8509888387152137,1.0,10.2515625,73.38764156938048,4040.8059207619026,0.9,0.0,0.0,7,0.0,4.032432903141907,1.0
42,278,0.10980315724372687,0.5695312499999998,0.8023654945522877,1.2554283614994732,1.0,10.2515625,105.68997230197652,4146.4958930638795,0.9,0.0,0.0,7,0.0,4.167827681535939,1.0
43,284,0.0876434148998957,0.5695312499999998,0.7946047234147643,1.0137919569393807,1.0,10.2515625,86.30675701926111,4232.80265008314,0.9,0.0,0.0,7,0.0,4.301906066787573,1.0
