arm,seed,step,novelty_vector_count,h_n_latest,h_n_shape_latest,V,H_N,L_t,total_suppression,avg_wb,theta_capability,transfer_state,g,population,x_compute,x_bio_welfare,x_novelty_agency,x_institutional_capacity,x_transfer_comprehension,x_resilience,c_protective,c_suppressive,adapter_active,action_modified,adapter_score,shape_fallback_increase
engineered_fragility,1835087715,0,200,0.9834575851001838,0.9836767958311642,0.06693642290969808,0.9834575851001838,0.09880976083776873,0.2,0.6642313110329776,0.5129776321766087,0.5230460016434032,1.4765195382889007,205,0.16222040220760886,0.1833025597779735,0.1856124916954888,0.2994788030019718,0.16523000821701583,0.004155735099941258,0.0,0.2,False,False,0.0,2
engineered_fragility,1835087715,1,205,0.9860791334944622,0.986477287444749,0.06220843836773345,0.9860791334944622,0.11901912774565088,0.256,0.6795288333441104,0.5260635647530973,0.5702549187963355,1.3575670681990546,203,0.17168517731648844,0.22533291344095605,0.038638505176800744,0.2197397405933494,0.29756758658636306,0.04703607688604238,0.4,0.2,False,False,0.0,0
engineered_fragility,1835087715,2,203,0.9757157538791302,0.9841147451677649,0.037918859005370044,0.9757157538791302,0.13886189654852718,0.42400000000000004,0.6913271238533922,0.5368711305941324,0.5899115324685102,1.3164354477765645,208,0.1513843009836235,0.22103186217361057,0.03711506083635748,0.3560970643245469,0.18341052775904157,0.05096118392282007,0.8,0.2,False,False,0.0,0
engineered_fragility,1835087715,3,208,0.9889765064196187,0.9890459800091077,0.07612657045280795,0.9889765064196187,0.16255306112209555,0.2,0.7002707507326861,0.5499663726267985,0.6094929071079283,1.288550645366691,214,0.1867349820296592,0.2364068724158551,0.05779726042879725,0.23595205290710045,0.1928626394313452,0.09024619278724284,0.0,0.2,False,False,0.0,0
engineered_fragility,1835087715,4,214,0.9775873874636478,0.9831887276155498,0.041136037325717356,0.9775873874636478,0.17422561775623424,0.42400000000000004,0.7120126987935335,0.5542324630982278,0.6364082556947046,1.2231181646106128,206,0.08455511378461526,0.1948319984847455,0.015000273851421362,0.4110169446477397,0.23932319648784564,0.05527247274363246,0.8,0.2,False,False,0.0,0
engineered_fragility,1835087715,5,206,0.9853074903160837,0.9853133598212738,0.09576722153345038,0.9853074903160837,0.19286050274204625,0.126,0.7229502219928613,0.5653729759435063,0.6441294921240063,1.2140972245991553,210,0.17315170000237387,0.28289290828068037,0.12487858548477886,0.2180676106172716,0.15681030999386047,0.044198885621034925,0.6,0.0,False,False,0.0,0
engineered_fragility,1835087715,6,210,0.9792235579379297,0.9842634092153673,0.0419855506088149,0.9792235579379297,0.21476345518790002,0.41400000000000003,0.7331845920216671,0.5668740788627636,0.6720718789979396,1.1504229717441266,213,0.059621896455407726,0.2180618546994212,0.04839324994749364,0.29589729504069956,0.26177668043167,0.11624902342530781,0.2,0.4,False,False,0.0,0
engineered_fragility,1835087715,7,213,0.9885446636205942,0.9891060267699032,0.059495103128120376,0.9885446636205942,0.23935526557575504,0.326,0.7437334873645665,0.5724382390053837,0.7048646910981456,1.091957019922148,214,0.11134830107197867,0.18138532565037077,0.006490138686253209,0.22975670891841352,0.3407108122037246,0.1303087134692593,0.6,0.2,False,False,0.0,0
engineered_fragility,1835087715,8,214,0.98007344681333,0.9800749093505364,0.10678608968087934,0.98007344681333,0.26223939945298824,0.126,0.7451823209820899,0.5874847191660687,0.7113548263154248,1.108275542906355,222,0.2333549013869274,0.16410979147502575,0.007706646186679321,0.25177809555090186,0.1848830216354684,0.15816754376499717,0.6,0.0,False,False,0.0,0
engineered_fragility,1835087715,9,222,0.9885557847357213,0.9885596599974809,0.09909808622302727,0.9885557847357213,0.28997048030969397,0.126,0.7516643979660447,0.583788573151931,0.7385663341743736,1.051579477478494,228,0.008476124302071128,0.32330335706993485,0.0887973150435922,0.26034294586297885,0.29173495245245645,0.027345305268966537,0.6,0.0,False,False,0.0,0
engineered_fragility,1835087715,10,228,0.9855674311140857,0.985614636614422,0.07917496773602105,0.9855674311140857,0.31115797982707943,0.256,0.7538576581328743,0.5869369346767582,0.7551758712032715,1.030988885214546,232,0.09172237728029756,0.16299929017913925,0.16279847429590438,0.3301490060129825,0.2523308522316764,0.0,0.4,0.2,True,True,0.0,0
engineered_fragility,1835087715,11,232,0.9849950328920296,0.9869747475247775,0.04944553199498809,0.9849950328920296,0.3366133938171957,0.4,0.7572394439374819,0.6004162479038937,0.757280402702283,1.0470381120586358,239,0.22282699951216678,0.29590722848454437,0.03173410035838649,0.2614210785482088,0.18811059309669362,0.0,0.0,0.4,True,True,0.0,0
engineered_fragility,1835087715,12,239,0.9808011043118448,0.9808329642672718,0.08226584290961168,0.9808011043118448,0.368066262051441,0.22400000000000003,0.7642499069525643,0.6157650608673562,0.7776484952984027,1.036087209651734,243,0.25462031698321475,0.1986165268535177,0.009673750971705532,0.2566087408598219,0.28048066433174007,0.0,0.8,0.0,True,True,0.0,0
engineered_fragility,1835087715,13,243,0.982724934522008,0.9867817312079853,0.04373309131857857,0.982724934522008,0.39124121366595116,0.456,0.7700637669822885,0.6346034167535044,0.7765291379230789,1.0612506275397626,247,0.3078326116189505,0.19205656747143873,0.09004672049090824,0.22683663964612033,0.1832274607725822,0.0,0.4,0.4,True,True,0.0,0
engineered_fragility,1835087715,14,247,0.9894627472214131,0.9894881474713125,0.08413945753947291,0.9894627472214131,0.4119012146818051,0.22400000000000003,0.7710583776556353,0.6441218522547099,0.7945442472441766,1.0513871998051565,248,0.20310757923600836,0.18453611743276638,0.1240098775051035,0.2100063102590934,0.27834011556702837,0.0,0.8,0.0,True,True,0.0,0
