arm,seed,step,novelty_vector_count,h_n_latest,h_n_shape_latest,V,H_N,L_t,total_suppression,avg_wb,theta_capability,transfer_state,g,population,x_compute,x_bio_welfare,x_novelty_agency,x_institutional_capacity,x_transfer_comprehension,x_resilience,c_protective,c_suppressive,adapter_active,action_modified,adapter_score,shape_fallback_increase
C0_D0,1835087012,0,200,0.9755772652107593,0.9835903148134738,0.038289059512173616,0.9755772652107593,0.09684498734673103,0.4,0.6622601693624101,0.5154037606734544,0.5423625202850169,1.4349252474795409,198,0.1925470084181805,0.21852247827793,0.08810283086534594,0.2347480362063814,0.26181260142508417,0.00426704480707804,0.0,0.4,False,False,0.0,2
C0_D0,1835087012,1,198,0.9858591694863738,0.9858596876877326,0.11509202323896947,0.9858591694863738,0.12002968486217581,0.014000000000000002,0.6756957725613004,0.5245651766904144,0.5881262682565152,1.3200113863583331,206,0.12414505063290909,0.24619438044760145,0.03283576795084956,0.1798273471678491,0.3870861680843889,0.029911285716402,0.2,0.0,False,False,0.0,0
C0_D0,1835087012,2,206,0.9828244270399171,0.9829604573798679,0.0707288181031239,0.9828244270399171,0.1397721658809584,0.22400000000000003,0.6802657951656601,0.5345423615750378,0.6263221173716604,1.2546013347940461,205,0.14006804648930185,0.14547773801397046,0.05374750587958274,0.2675707599802791,0.2850423797039842,0.10809356993288166,0.8,0.0,False,False,0.0,0
C0_D0,1835087012,3,205,0.9763177094457123,0.9854159824821944,0.03729278607584847,0.9763177094457123,0.15527301052042297,0.4,0.6921906232239349,0.5419941784623119,0.6636899056344944,1.1797872480304197,204,0.11473668707532497,0.2426435443971834,0.09916733350657184,0.17238888246208486,0.31039452573401444,0.06066902682482046,0.0,0.4,False,False,0.0,0
C0_D0,1835087012,4,204,0.987081824475105,0.9870822307073874,0.11703967909751561,0.987081824475105,0.18448277176730446,0.0,0.7056959699595347,0.5476935611868657,0.6973209150710449,1.112979862540328,209,0.09748864559586747,0.20856337307966147,0.053894513704759665,0.29251740453425756,0.3051986233635247,0.042337439721929146,0.0,0.0,False,False,0.0,0
C0_D0,1835087012,5,209,0.9876031648735444,0.9876034463658969,0.11996379462843136,0.9876031648735444,0.21263505031822919,0.014000000000000002,0.718450338659962,0.5546825899209137,0.7275888235639404,1.0611133087033195,213,0.11717133491739055,0.21241061822120133,0.004085033118232437,0.32076853328598803,0.30984119993858433,0.03572328051860319,0.2,0.0,False,False,0.0,0
C0_D0,1835087012,6,213,0.9871883273645402,0.9873447160521334,0.06965407899017363,0.9871883273645402,0.23600117782527633,0.256,0.7288749714778322,0.564313995978511,0.7513270756126751,1.0304780476845532,216,0.15456919442053657,0.25665012762816847,0.03962737758746808,0.22173447479829803,0.2824856720256434,0.044933153539885605,0.4,0.2,False,False,0.0,0
C0_D0,1835087012,7,216,0.9802285495368962,0.980255639523725,0.08355216679218601,0.9802285495368962,0.2556404961567885,0.22400000000000003,0.7374598748547965,0.5660335465812262,0.7711174010978876,0.9953670773238796,218,0.0616906300205095,0.20624271944797326,0.04116100305288551,0.26663273964299095,0.2746151652323999,0.14965774260324102,0.8,0.0,False,False,0.0,0
C0_D0,1835087012,8,218,0.9868479936559824,0.989218050604711,0.04803109874858548,0.9868479936559824,0.27410892076902893,0.41400000000000003,0.7455915333553925,0.5632313479425444,0.7940056609880989,0.9513980390829093,218,0.006243483629743206,0.1728056912236545,0.12018173839890034,0.25119509756506786,0.3448735031662633,0.10470048601637089,0.2,0.4,False,False,0.0,0
C0_D0,1835087012,9,218,0.9863110855864418,0.9886136538342255,0.04825619122785771,0.9863110855864418,0.298258929211765,0.41400000000000003,0.7524834357575688,0.5650866272378796,0.814605094889289,0.9218727198500665,227,0.06271058365578076,0.3601055465858399,0.009458125492956408,0.1879529383443814,0.31025674578725854,0.06951606013378309,0.2,0.4,False,False,0.0,0
C0_D0,1835087012,10,227,0.9681776540010351,0.9868031080152454,0.03160103113136493,0.9681776540010351,0.3099370706216677,0.526,0.7588314415979833,0.5779041523994535,0.8065250870289851,0.9442622269009805,230,0.20089820654334856,0.2495694445064904,0.07547527313931951,0.24905517963133209,0.1669025081431247,0.05809938803638469,0.6,0.4,False,False,0.0,0
C0_D0,1835087012,11,230,0.9899643579757013,0.9905313784099892,0.05942674751080053,0.9899643579757013,0.3408090349149542,0.35,0.7646537002220597,0.5990089447794809,0.8220656782996963,0.952932187702543,233,0.3663139438595144,0.16618653386272444,0.006946243444447955,0.16572623603515335,0.2809654998680487,0.013861542930111296,1.0,0.0,False,False,0.0,0
C0_D0,1835087012,12,233,0.9809476283625919,0.9845739339495212,0.044608217225856214,0.9809476283625919,0.35023254817798793,0.456,0.7735301108510396,0.6068500309119729,0.8398591104697267,0.9341093449013979,232,0.1598941671433263,0.3272431244295671,0.038925684659683546,0.1562863099026409,0.30780662044999746,0.009844093414784708,0.4,0.4,False,False,0.0,0
C0_D0,1835087012,13,232,0.9870299638239743,0.9870460198329357,0.08777088131807632,0.9870299638239743,0.3677826262559946,0.22400000000000003,0.7805972808950263,0.6191090927345403,0.8403519387622191,0.9437977593395759,232,0.22001954210207622,0.1766402366461483,0.08641294210204599,0.21959782118982737,0.2223936966973253,0.07493576126257682,0.8,0.0,False,False,0.0,0
C0_D0,1835087012,14,232,0.986516345477673,0.9865317559217864,0.08809339610966666,0.986516345477673,0.3871016829233651,0.256,0.7879752251029007,0.6206550751427228,0.8563167448859972,0.9198209808948176,231,0.09376796306136918,0.21133784160777871,0.07020383492912567,0.26987663323763694,0.3117176515729141,0.0430960755911753,0.4,0.2,False,False,0.0,0
C0_D0,1835087012,15,231,0.9892142426468828,0.9895400664048246,0.06382896697852361,0.9892142426468828,0.40716197013437433,0.35,0.7879573717012073,0.6228113522812198,0.857667979792967,0.9215833094240161,238,0.10236288619541363,0.20226710011958499,0.16886491344740234,0.23486110561606688,0.234914546977848,0.05672944764368416,1.0,0.0,False,False,0.0,0
C0_D0,1835087012,16,238,0.9870234661186226,0.9870234669630805,0.1662005125387929,0.9870234661186226,0.41320877651201443,0.014000000000000002,0.7924586278497755,0.6416707846671588,0.8649746238487055,0.936121676198418,236,0.38017382493815655,0.20747342016830067,0.021582269139951663,0.12283116182947187,0.26536721017517595,0.0025721137489433787,0.2,0.0,False,False,0.0,0
